Authors,Title,Year,Link,Abstract,Author Keywords
"Kalakou S., Marques C., Prazeres D., Agouridas V.","Citizens' attitudes towards technological innovations: The case of urban air mobility",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145252561&doi=10.1016%2fj.techfore.2022.122200&partnerID=40&md5=0c3c6696c7941ea68e4f055e118b931c","Technological innovations and their enabled services support business growth and promise benefits for societies. In the mobility sector, technology adoption and its sustainable integration into current transport systems strongly depend on citizens' perspectives both as users and non-users. Following a bottom-up approach originating from the societal views, this study analyses the attitude of citizens towards Urban Air Mobility (UAM) and brings insights into the citizens' expectations of the role that UAM can play in inhabited environments. The views of 485 residents of Lisbon in Portugal were collected to address aspects of UAM receptiveness. Six clusters of citizens were obtained expressing different attitudes towards UAM: open-minded, pollution sensitive, first movers, emergency supporters, skepticals and deniers. The designated clusters require different policies and practices from the side of policymakers and transport operators. The results indicate that positive attitudes towards UAM are characterized by higher intention to use such services suggesting that actions need to be taken to better comprehend each cluster's expectations. The study sheds light on societal aspects of technology deployment and provides insights to UAM stakeholders for the sustainable inclusion of UAM in societies catering for all citizen-related topics and contributing to the development and diffusion of the UAM ecosystem. © 2022 Elsevier Inc.","Citizens attitude; Receptiveness; Societal aspects of technologies; Technology foresight; UAM impact assessment; Urban Air Mobility (UAM)"
"Shao Q., Li R., Dong M., Song C.","An Adaptive Airspace Model for Quadcopters in Urban Air Mobility",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141647731&doi=10.1109%2fTITS.2022.3219815&partnerID=40&md5=863b232ea65958320f53dd8cef5f3f94","The emerging usage of quadcopters in Urban Air Mobility has urged airspace design to be precise and dynamic to mitigate collision risks. This paper proposes an adaptive AirMatrix model to obtain the block size of AirMatrix that is calculated through the acceptable track deviation of quadcopters by considering GPS signal quality and wind field. First, the acceptable GPS-induced deviation is calculated to meet the safety tolerance by analyzing the distributions of GPS-induced deviation under different signal quality levels. Second, a dynamic modeling and simulation method is applied to assess the wind impact on the track deviation accurately. The wind-induced deviation is calculated using a wind effect model considering surface friction and turbulence. Results show that the proposed model can reduce airspace conserveness by providing 45 percent available blocks more than the previous model. By considering the wind impact, the adaptive AirMatrix improves the safety performance of blocks at levels ranging from 4.9% to 95.5%, compared with the model without considering wind impact. The adaptive AirMatrix model provides a delicate and targeted approach to design airspace for quadcopters, which benefits traffic management in Urban Air Mobility. © 2000-2011 IEEE.","Low-altitude airspace management; UAS traffic management; Urban air mobility"
"Ishfaq A., Nguyen S.N., Greenhalgh E.S., Shaffer M.S.P., Kucernak A.R.J., Asp L.E., Zenkert D., Linde P.","Multifunctional design, feasibility and requirements for structural power composites in future electric air taxis",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139481643&doi=10.1177%2f00219983221132621&partnerID=40&md5=27e37511dfbaab341501a6e9e5421143","This study investigates the viability of implementing multifunctional structural power composites in a four-seater air taxi, the CityAirbus. For a given specific energy of the power source, the cruise endurance can be approximately doubled by using structural power composites as opposed to conventional batteries. Replacing all the eligible composite mass and batteries with structural power composites can reduce the CityAirbus weight by 25%. To achieve the current design performance, the minimum required elastic modulus, strength, specific energy and power for the structural power composite are 54 GPa, 203 MPa, 74 Wh/kg and 376 W/kg, respectively: current state-of-the-art structural power composites are now approaching this level of performance. Hence, structural power composites are considered feasible for adoption in the urban air mobility sector and have the potential to improve endurance and facilitate commercialization. This paper also discusses several key challenges that must be addressed to realize the adoption of structural power composites in future electric air taxis. © The Author(s) 2022.","electric air taxi; feasibility; multifunctional design; requirements; structural battery; structural power composites; structural supercapacitor"
"Jiang H., Zhou Y., Ho H.W.","Aerodynamic design and evaluation of a ducted fan lift system for vertical takeoff and landing flying cars",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131550080&doi=10.1177%2f09576509221106395&partnerID=40&md5=3d090aaee0c62fb080aa2c5cfb2bbe90","Urban air mobility is a relatively new concept that has been proposed in recent years as a means of transporting passengers and goods in urban areas. It encompasses a diverse range of Vertical TakeOff and Landing (VTOL) vehicles that function more like passenger-carrying drones for on-demand transportation. Among them, the car-like VTOL is advantageous due to its compact configuration, safe rotors, high user affinity, and technological fashion. These characteristics are frequently derived from the flying car’s Ducted Fan Lift System (DFLS). This study aims to develop a method for the rapid design and the evaluation of the aerodynamic performance of the DFLS, to support the preliminary scheme demonstration of the ducted fan flying car. The proposed method uses blade element theory to design the unducted fan and applies momentum theory to calculate the aerodynamic thrust of the DFLS. The DFLS of a 1:3 scale verifier for a flying car scheme was designed and evaluated using the proposed method and a numerical method, respectively. To validate the proposed method, a prototype of the scale DFLS was manufactured and tested, and the result was compared with those of the proposed theoretical method and the numerical method. This study demonstrates that while both the theoretical and numerical methods are capable of designing an unducted fan accurately, the theoretical method is simpler and faster. Compared to the DFLS test results, the theoretical method’s average difference is approximately 1.9%. When evaluating the DFLS, the accuracy of the numerical calculation is reduced, and the difference is greater than 30% at low power. The theoretical method presented in this paper can be used to improve the aerodynamic design and evaluation efficiency of the DFLS and to aid in the configuration evaluation of VTOLs equipped with ducted fans. © IMechE 2022.","Ducted fan design; flying car; numerical calculation; urban air mobility; vertical takeoff and landing"
"Melo S.P., Toghyani S., Cerdas F., Liu X., Gao X., Lindner L., Barke A., Thies C., Spengler T.S., Herrmann C.","Model-based assessment of the environmental impacts of fuel cell systems designed for eVTOLs",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141525580&doi=10.1016%2fj.ijhydene.2022.10.083&partnerID=40&md5=ad0cc801cf39861b58a408c000921329","Hydrogen fuel cells have increasingly gained relevance for electric vertical take-off and landing aircraft due to their potential to overcome the main challenges related to batteries. Previous studies have investigated their feasibility for urban air mobility; however, a robust assessment of their environmental implications is still lacking. To fill this gap, this study follows a model-based life cycle engineering approach to quantify the environmental impacts of a fuel cell system designed for three ranges. The production burdens distributed along the lifetime are demonstrated, showing that, for the best case scenario, 70g CO2-eq. per passenger-kilometer is achieved. Under the premise of green hydrogen production, the stack is the main contributor to the environmental impacts. This changes for non-renewable hydrogen production pathways, where hydrogen has the highest impact contributions. Better environmental performance results from short design ranges; however, systems designed for longer ranges will likely increase attractiveness in the future. © 2022 Hydrogen Energy Publications LLC","eVTOLs; Fuel cells; Hydrogen; Life cycle engineering; Urban air mobility"
"Moushegian A.M., Smith M.J.","Physics and Accuracy of Dual-Solver Simulations of Rotors in Ground Effect",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158879949&doi=10.4050%2fJAHS.68.012010&partnerID=40&md5=d3ac6f1d78d846026ca4d11c10374855","To characterize the interactions between rotorcraft and ground obstacles when tackling modern and emerging problems such as shipboard landings and urban air mobility, first-principles computational models offer the ability to perform design and analytical studies while resolving detailed flow features. However, the cost of Navier–Stokes methods with very high resolution is, for the most part, only tractable for research use cases. Conversely, midfidelity potential-based methods are cost-effective but may not capture important physics that occur near the rotor blades. Hybrid approaches that couple Navier–Stokes and potential solvers have recently been developed, which provide the ability to resolve complex physics with a Navier–Stokes solution while employing a potential solver to resolve far-wake effects for which it is well-suited. This research discusses the impact of new improvements to and best practices for the hybrid Navier–Stokes/free-wake solver OVERFLOW-CHARM applied to rotors in ground effect. Predictions of rotor performance and flow features are compared with experimental data for microscale and subscale rotors. Rotor performance is predicted within 6% of a conventional computational fluid dynamics simulation at approximately 20% of the computational cost and predicted flow features correlate well to experimental flow visualization. © 2023 Vertical Flight Society.",
"Jayasundara D., Jung Y.S., Baeder J.","Aeroacoustic and Aerodynamic Investigation of a Wingtip-Mounted Tractor Propeller",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158833507&doi=10.4050%2fJAHS.68.012011&partnerID=40&md5=ecea0d48170bd7193b2f1608457fa00c","The wingtip-mounted propeller configuration is widely used in many aircraft, particularly owing to the emergence of urban air mobility. This paper focuses on analyzing the aeroacoustic properties of a wingtip-mounted tractor propeller by understanding the aerodynamic interaction between the two geometric components. Computational fluid dynamics based on Reynolds-averaged Navier–Stokes equations were used to calculate the flow field and aerodynamic loads on a wingtip-mounted propeller model, and the results were compared with experimental data for validation. The resulting surface pressure was fed as input data for the acoustic analysis performed using a Ffowcs Williams–Hawkings equation-based acoustic solver at multiple angles of attack. The presence of the wing significantly increased the propeller noise along the rotational axis. With increasing angle of attack, the propeller noise increased further. By contrast, the wing noise decreased with the angle of attack due to propeller wake dissipation, leading to only a small increase in the maximum total noise. © 2023 Vertical Flight Society.",
"Preis L.","Estimating vertiport passenger throughput capacity for prominent eVTOL designs",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158077512&doi=10.1007%2fs13272-023-00650-5&partnerID=40&md5=be729270a15d802bdef2071ac4c80ed3","Urban Air Mobility has the potential to substantially reduce travel times in some cases of urban-related transportation. Travel time savings strongly depend on fast processing at vertiports, which presents a key challenge considering demand levels’ vertiports would experience when becoming an established mode of transport. This article sheds light on the passenger throughput vertiport airfields can manage and how the operations are sensitive to changes. One main contribution of this article is the introduction of hourly passenger throughput per area as a performance indicator that allows to compare vertiports of different sizes. VoloCity is studied as a reference vehicle and the resulting space requirement of the carefully specified baseline scenario is 188 square-meters per passenger per hour. A total of 13 prominent eVTOL designs are included in the study from which the current design space between maximum vehicle dimension and number of seats is deducted. The study shows that vehicles with a small maximum dimension yield the highest passenger throughput capacity. CityAirbus performs best (46.3 m2/PAX/h) with a diameter of 7.92 m and Archer Maker performs worst (221 m2/PAX/h) with a diameter of 12.2 m. How the performance indicators can be used as rules-of-thumb in the first-order estimations of vertiport throughput capacity or space requirement is described by means of illustrative examples. The insights presented in this paper might be useful for researches, vehicle developers, and municipalities alike. © 2023, The Author(s).","evtol; space demand; throughput; urban air mobility; vertiport"
"Zeng T., Semiari O., Saad W., Bennis M.","Wireless-Enabled Asynchronous Federated Fourier Neural Network for Turbulence Prediction in Urban Air Mobility (UAM)",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151571673&doi=10.1109%2fTWC.2023.3257132&partnerID=40&md5=7a55cfbd07e8d3b6a99a4df853688c8a","To meet the growing mobility needs in intra-city transportation, the concept of urban air mobility (UAM) has been proposed in which vertical takeoff and landing (VTOL) aircraft are used to provide a ride-hailing service. In UAM, aircraft can operate in designated air spaces known as <italic>corridors</italic>, that link the aerodromes, thus avoiding the use of complex routing strategies such as those of modern-day helicopters and alleviating the burden on the ground transportation system. For safety, a UAM aircraft must use air-to-ground communications to report flight plan, off-nominal events, and real-time movement to ground base stations (GBSs). A reliable communication network between GBSs and aircraft enables UAM to adequately utilize the airspace and create a fast, efficient, and safe transportation system. In this paper, to characterize the wireless connectivity performance for UAM, a suitable spatial model is proposed. For the considered setup, assuming that any given aircraft communicates with the closest GBS, the distribution of the distance between an arbitrarily selected GBS and its associated aircraft and the Laplace transform of the interference experienced by the GBS are derived. Using these results, the signal-to-interference ratio (SIR)-based connectivity probability is determined to capture the connectivity performance of the UAM aircraft-to-ground communication network. Then, leveraging these connectivity results, a wireless-enabled asynchronous federated learning (AFL) framework that uses a Fourier neural network is proposed to tackle the challenging problem of turbulence prediction during UAM operations. For this AFL scheme, a staleness-aware global aggregation scheme is introduced to expedite the convergence to the optimal turbulence prediction model used by UAM aircraft. Simulation results validate the theoretical derivations for the UAM wireless connectivity. The results also demonstrate that the proposed AFL framework converges to the optimal turbulence prediction model faster than the synchronous federated learning baselines and a staleness-free AFL approach. Furthermore, the results characterize the performance of wireless connectivity and convergence of the aircraft&#x2019;s turbulence model under different parameter settings, offering useful UAM design guidelines. IEEE","Aircraft; Aircraft navigation; Atmospheric modeling; Communication networks; Convergence; Predictive models; Wireless communication"
"Yu Y., Wang M., Mesbahi M., Topcu U.","Vertiport Selection in Hybrid Air-Ground Transportation Networks via Mathematical Programs with Equilibrium Constraints",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151538931&doi=10.1109%2fTCNS.2023.3262192&partnerID=40&md5=fc1363af7ec44122c7c4628f099d10e3","Urban air mobility is a concept that promotes aerial modes of transport in urban areas. In these areas, the location and capacity of the vertiports&#x2013;where the travelers embark and disembark the aircraft&#x2013;not only affect flight delays, but can also aggravate the congestion of ground vehicles by creating extra ground travel demands. We introduce a mathematical model for selecting the location and capacity of the vertiports that minimizes traffic congestion in hybrid air-ground transportation networks. Our model is based on a mathematical program with bilinear equilibrium constraints. Furthermore, we show how to compute a global optimal solution to this mathematical program by solving a mixed integer linear program. We demonstrate our results via the Anaheim transportation network model, which contains more than 400 nodes and 900 links. IEEE","Aircraft; Atmospheric modeling; Computational modeling; Costs; Mathematical models; Predictive models; traffic equilibria; Transportation; transportation network optimization; Urban air mobility"
"Han R., Li H., Knoblock E.J., Gasper M.R., Apaza R.D.","Joint Velocity and Spectrum Optimization in Urban Air Transportation System via Multi-agent Deep Reinforcement Learning",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151373156&doi=10.1109%2fTVT.2023.3256067&partnerID=40&md5=c90e88d7f3d1f580525feb3b2dd11937","The emerging concepts of Urban Air Mobility (UAM) and Advanced Air Mobility (AAM) open a new paradigm for urban air transportation. One big challenge is that new aerial vehicles (AV) will quickly saturate the already crowded aviation spectrum, which is an essential resource to ensure reliable communications for safe air operations. In this paper, we consider an air transportation system where multiple AVs are operated to transport passengers or cargo from different sources to destinations along their pre-defined paths. During the flight, the minimum communication Quality of Service (QoS) must be achieved at all times to ensure flight safety. Our objective is to minimize the total mission completion time by jointly optimizing the velocities and spectrum allocation for all AVs. We formulate the optimization problem as a multi-stage Markov game where the optimization variables are coupled together. A multi-agent deep reinforcement learning VD3QN algorithm is proposed to enable cooperative learning among AVs. Additionally, we propose a heuristic greedy algorithm (HGA) and an orthogonal multiple access (OMA) solution as baseline solutions. Extensive simulation results show that our learning-based solution outperforms the baseline solutions under different network configurations. IEEE","Air-Ground communication; Downlink; Interference; Multi-agent; Optimization; Quality of service; Reinforcement learning; Reliability; Resource management; Spectrum allocation; Uplink"
"Liberacki A., Dziugiel B., Woroniecka P., Ginter P., Stanczyk A.D., Mazur A.M., Ten Thije J.T., Tojal Castro M.","Key factors in reducing cost of UAM implementation",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150592975&doi=10.1108%2fAEAT-10-2022-0273&partnerID=40&md5=77573b027cc47fc7ce39bc91c65c722b","Purpose: The purpose of the paper is the identification of the main factors affecting the cost of urban air mobility (UAM) based on results of ASSURED-UAM project. These factors can be found among such cost areas as investments (infrastructure, aircraft), operational, energy, end of life, delay and environmental. Once determined, they can be of great value for all UAM stakeholders, including manufacturers, urban planners and air service providers. Design/methodology/approach: The obtained results were based on the outcomes of ASSURED-UAM project. Having the information about the magnitude of each cost category, we were able to identify the most costly factors of UAM. As a result, it was possible to suggest feasible cost reduction means. Findings: For each cost category, there is the possibility to lower its value among the total cost of UAM. Each cost category has its own cost reduction means. It is vital however that the obtained results depend strongly on the assumptions made at the beginning of cost calculations. Originality/value: The value of this paper is the identification of key UAM costs reduction means which may be found beneficial for all UAM stakeholders involved in the development of UAM infrastructure and services. © 2023, Emerald Publishing Limited.","Drones; ELCC; Life cycle analysis; Sustainability; UAM; UAV"
"Chandrasekaran R., Hodges D.H.","Load Reduction During Resonance Crossing of a Variable-Speed Rotor",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150468387&doi=10.2514%2f1.C036873&partnerID=40&md5=cb176aa8f1efdf89a2c60e1a207c3fd0","The efficiency of the rotorcraft could be improved significantly by varying the speed of the rotor based on the flight condition. Due to this reason, variable-speed rotor (VSR) technology is becoming popular, especially among urban air mobility vehicles. However, one of the biggest challenges of a VSR is the vibration of the rotor blade when it passes through a resonance point. A detailed study on the characterization of these resonances was performed by the authors (“Performance Advantages and Resonance Analysis of a Variable Speed Rotor Using Geometrically Exact Beam Formulations,” Journal of American Helicopter Society, Vol. 67, May 2022, Paper 042006). In this study, methods of reducing loads during resonance crossings are explored. The rotor model is built in Dymore, which is a multibody dynamics simulation tool. The geometrically exact beam theory is used to model the rotor blades as one-dimensional beams. Peters et al.’s(“Finite State Induced Flow Models Part I: Two-Dimensional Thin Airfoil,” Journal of Aircraft, Vol. 32, No. 2, March–April 1995, pp. 313–322) unsteady aerodynamics model with finite-state inflow and dynamic stall is used to obtain the aerodynamic loads acting on the rotor. Load reduction studies were carried out by varying the transition time, structural damping, and lag stiffness of the blade. The longer the rotor took to traverse a resonance region, the greater were the resonance loads. However, there were torque limitations on how quickly a rotor could pass through resonance. Increasing the structural damping was a very effective way of reducing the resonance loads. Increasing the lag stiffness of the rotor blade deteriorated the torque response due to 4/rev crossings. Combination studies were performed by combining the ideal transition times with 7% lag damping. © 2023, AIAA International. All rights reserved.",
"Clarke M.A., Alonso J.J.","Forecasting the Operational Lifetime of Battery-Powered Electric Aircraft",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150446491&doi=10.2514%2f1.C036851&partnerID=40&md5=15c50060ee66c6a738069e80522a6d13","In recent years, advancements in high-energy and-power density batteries have become central to developing viable aircraft for urban air mobility. In this paper, we introduce the time-dependent aircraft performance over operational lifetime diagram, which is a means of integrating battery lifetime modeling into the assessment of all-electric aircraft meant to service commuter routes: both within polycentric metropolitan regions and between residential and commercial spaces. Four aircraft representing the major configuration classes of urban air mobility concepts were simulated under continuous operation spanning one year. The aircraft flew eight daily flights, with recharging of the battery pack occurring at the end of each flight. The behaviors exhibited by the aircraft powertrains offer more holistic perspectives on the limitations of battery-powered aircraft than other traditional, nontemporal methods. This study highlights that, depending on the vehicle configuration, range, and battery pack size, the battery life of achievable missions can fall by as much as 45%. Additionally, the findings reveal that the rate of change in an operational lifetime can range between 8 and 23 days per nautical mile flown. These findings equip air transportation network modelers with information critical to improving strategies for optimizing vehicle utility and maximizing revenue. © 2023, AIAA International. All rights reserved.",
"Cox K.E.","eVTOLs and vertiports: Operations and infrastructure for a new and sustainable way to fly",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147307492&partnerID=40&md5=052a9e0301617c1a0a8314f0985a534c","The world is on the cusp of a zero-car bon rev o lu tion in urban mobil ity. Within a few years, elec tric ver ti cal take-off and land ing air craft (eVTOLs) and vertiports will be opera tional across the globe. This is new, uncharted ter ri tory which needs some guide lines to help air port opera tors under stand the com mer cial impetus behind vertiport devel op ment, and what eVTOL opera tors believe this new market needs. In par tic u lar, air ports will want to know how they can con nect to, and ben e fit from, urban air mobil ity. This paper describes the three main busi ness mod els that eVTOL opera tors are work ing towards. It explains why vertiport design ers must accom mo date all those approaches and more. It then goes into some detail describ ing the fac tors that influ ence the selec tion and devel op ment of a vertiport loca tion, together with the opera tional and reg u la tory require ments. This paper empha sises the impor tance of work ing with local com mu ni ties because a vertiport net work can only be effec tive if it is embed ded in the com mu nity. Throughout the paper, there is a par tic u lar empha sis on the role that air port opera tors can play in help ing to build this new indus try. It shows how they can tap into this mar ket to improve their own con nec tiv ity, ease local con ges tion and poten tially open up routes to new groups of pas sen gers. © HENRY STEWART PUBLICATIONS 1750-1938.","aviation; connectivity; eVTOL; urban air mobility (UAM) sustainability; vertiport"
"Yi J., Zhang H., Li S., Feng O., Zhong G., Liu H.","Logistics UAV Air Route Network Capacity Evaluation Method Based on Traffic Flow Allocation",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147302711&doi=10.1109%2fACCESS.2023.3238464&partnerID=40&md5=c7a674509959d6d747659b218b4064a0","A bi-level optimization model for the logistics UAV air route network capacity evaluation based on traffic flow allocation is designed in order to meet the future trend of large-scale and normalized operation of logistics UAVs. The maximum sorties of logistics UAVs that can be served by the air route network are the upper-bound model objective, namely, the maximum flow of the logistics UAV air route network. The impedance function is constructed by considering safety and efficiency factors, and the lower-bound model objective function with the minimum logistics UAV air route network impedance value. An improved particle swarm optimization(PSO) algorithm is combined with the method of the successive algorithm(MSA) for solving the bi-level optimization model. To verify the effectiveness of the proposed model and algorithm, a simplified logistics UAV air route network is built. The results show that the proposed algorithm obtains reliable results after 26 iterations, and most segments capacity utilization rate is more than 70%. Parametric analysis of safe separation and algorithm population size shows that the capacity of logistics UAV air route network decreases with the increase of safe separation and the decreasing trend is gradually slowed down, and the optimal algorithm population size corresponding to different safe separations also varies. Based on the study described above, a logistics UAV air route network based on actual geographic information data is constructed, and the experimental results demonstrate that the suggested technique could be used to a specific scale of logistics UAV route network capacity evaluation and had validity. Author","Air traffic control; air traffic management; Aircraft; airspace capacity; Atmospheric modeling; Autonomous aerial vehicles; Logistics; Mathematical models; Optimization; Safety; UAV logistics; urban air mobility"
"Li X.","Repurposing Existing Infrastructure for Urban Air Mobility: A Scenario Analysis in Southern California",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146804396&doi=10.3390%2fdrones7010037&partnerID=40&md5=23ae2a42fa47a9e46f613486b022087b","The deployment of urban air mobility in built-out metropolitan regions is constrained by infrastructure opportunities, land use, and airspace zoning designations. Meanwhile, the availability and spatial distribution of infrastructure opportunities influence the travel demand that can be potentially captured by UAM services. The purpose of this study is to provide an initial assessment of the infrastructure opportunities of UAM in southern California with different mixes of spatial constraints, such as noise levels, school buffer zones, and airspace zones. The corresponding travel demand that can be potentially captured under each scenario is estimated with a home–workplace trip table. The results of the analyses indicate that supply-side infrastructure opportunities, such as heliports and elevated parking structures, are widely available to accommodate the regional deployment of UAM services. However, current spatial constraints can significantly limit the scope of vertiport location choices. Furthermore, the low-income population, blue-collar workers, and young people live farther away from supply-side opportunities than the general population. Moreover, this study proposes a network of UAM based on the top home-based and workplace-based stations for long-distance trips. © 2023 by the author.","infrastructure; urban air mobility; vertiport"
"Costa J., Matos R., Araujo J., Li J., Choi E., Nguyen T.A., Lee J.-W., Min D.","Software Aging Effects on Kubernetes in Container Orchestration Systems for Digital Twin Cloud Infrastructures of Urban Air Mobility",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146797606&doi=10.3390%2fdrones7010035&partnerID=40&md5=058367b0fd392582ed86725ad0a35dbe","It is necessary to develop a vehicle digital twin (DT) for urban air mobility (UAM) that uses an accurate, physics-based emulator to model the statics and dynamics of a vehicle. This is because the use of digital twins in the operation and control of UAM vehicles is essential for the UAM operational digital twin infrastructure (UAM-ODT). There are several issues that need to be addressed in this process: (i) the lack of digital twin engines for the digitalization (twinization) of the dynamics and control of UAM vehicles at the core of UAM-ODT systems; (ii) the lack of back-end system engineering in the development of UAM vehicle DTs; and (iii) the lack of fault-tolerant mechanisms for the DT cloud back-end system to run uninterrupted operations 24/7. On the other hand, software aging and rejuvenation are becoming increasingly important in a variety of computing scenarios as the demand for reliable and available services increases. With the increasing use of containerized systems, there is also a need for an orchestrator to support easy management and reduce operational costs. In this paper, an operational digital twin (ODT) of a typical urban air mobility (UAM) infrastructure is developed on a private cloud system based on Kubernetes using a proposed cloud-in-the-loop simulation approach. To ensure the ODT can provide uninterrupted operational control and services in UAM around the clock, we propose a methodology for investigating software aging in Kubernetes-based containerized clouds. We evaluate the behavior of Kubernetes software using the Nginx and K3S tools while they manage pods in an accelerated lifetime experiment. We continuously execute operations for creating and terminating pods, allowing us to observe the utilization of computing resources (e.g., CPU, memory, and I/O), the performance of the Nginx and K3S environments, and the response time of an application hosted in those environments. In some conditions and for specific metrics, such as virtual memory usage, we observed the effects of software aging, including a memory leak that is not fully cleared when the cluster is stopped. These issues could lead to system performance degradation and eventually compromise the reliability and availability of the system when it crashes due to memory space exhaustion or full utilization of swap space on the hard disk. This study helps with the deployment and maintenance of virtualized environments from the standpoint of system dependability in digital twin computing infrastructures where a large number of services are running under strict continuity requirements. © 2023 by the authors.","cloud-in-the-loop simulation; K3S; Kubernetes; Nginx; operational digital twin; software aging; software rejuvenation; urban air mobility"
"Causa F., Franzone A., Fasano G.","Strategic and Tactical Path Planning for Urban Air Mobility: Overview and Application to Real-World Use Cases",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146792109&doi=10.3390%2fdrones7010011&partnerID=40&md5=59c865aa41b9e1dce3fdfd3f243f6f6b","Urban air mobility requires safe and efficient airspace management, as well as effective path planning and decision-making capabilities to enable access to the urban airspace, which is predicted to be very densely populated. This paper tackles the problem of strategic and tactical path planning by presenting a framework specifically designed for accounting for several constraints and issues of the urban environment. Multi-objective and multi-constraint planner algorithms are developed to this aim, along with an innovative method for information simplification and manipulation. Navigation-aware and optimized trajectories were retrieved from the strategic approach. Tactical path planning was developed using three approaches that react differently to unpredicted conditions. The entire strategic–tactical pipeline was tested in two real-world use cases, representing common missions in urban environments, such as medical delivery and short-range air taxi. The results demonstrate the effectiveness of the proposed methodology in generating the strategic path and show the different outcomes of the proposed tactical approaches, thus highlighting their advantages and drawbacks. © 2022 by the authors.","path planning; strategic path planning; tactical path planning; test cases; urban air mobility; urban airspace; urban airspace constraints; urban maps"
"Mohamed A., Marino M., Watkins S., Jaworski J., Jones A.","Gusts Encountered by Flying Vehicles in Proximity to Buildings",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146783337&doi=10.3390%2fdrones7010022&partnerID=40&md5=4f1d45aec2f95f07f2601d1d13deffea","There is a growing desire to operate Uncrewed Air Vehicles (UAVs) in urban environments for parcel delivery, and passenger-carrying air taxis for Advanced Air Mobility (AAM). The turbulent flows and gusts around buildings and other urban infrastructure can affect the steadiness and stability of such air vehicles by generating a highly transient relative flow field. Our aim is to review existing gust models, then consider gust encounters in the vicinity of buildings as experienced by flight trajectories over the roof of a nominally cuboid building in a suburban atmospheric boundary layer. Simplified models of fixed- and rotary-wing aircraft are used to illustrate the changes in lift and thrust experienced by flight around the building. The analysis showed that fixed-wing aircraft experienced a substantial increase in angle of attack over a relatively short period of time (<1 s) as they fly through the shear layer at a representative forward velocity, which can be well above typical stall angles. Due to the slow flight speeds required for landing and take-off, significant control authority of rotor systems is required to ensure safe operation due to the high disturbance effects caused by localized gusts from buildings and protruding structures. Currently there appears to be negligible certification or regulation for AAM systems to ensure safe operations when traversing building flow fields under windy conditions and it is hoped that the insights provided in this paper will assist with future certification and regulation. © 2022 by the authors.","advanced air mobility; air taxi; buildings; certification; CFD; city; gust; infrastructure; limitation; regulation; severe; survey; turbulence; UAV; urban; urban air mobility; vertiports"
"Qiao N., Ma T., Fu J., Zhang L., Wang X., Xue P.","Rapid Blade Shape Optimization for Contra-Rotating Propellers for eVTOL Aircraft Considering the Aerodynamic Interference",2023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146765459&doi=10.3390%2faerospace10010054&partnerID=40&md5=a5ed5672eec3a6d8ec3c9f01297e9544","The rising interest in the evolvability of electric vertical takeoff and landing (eVTOL) promises substantial potential in the field of urban air mobility (UAM). Challenges in energy storage density and geometry restriction both emphasize the propeller efficiency for endurance and takeoff weight, whereas the contra-rotating propellers (CRP) advantage is balancing high thrust and efficiency over a single propeller. The aim of this paper is twofold: (i) to present a novel rapid CRP blade shape optimization framework and (ii) to study the impact of the dual propellers revolution speed allocations on the overall CRP power efficiency. The core of the framework is the blade element momentum theory (BEMT)-based blade shape optimization considering the wake effect of the upper propeller by the rotational CFD (computational fluid dynamics) actuator-disc simulation method. The results show that for the same thrust, the optimized CRP at the equal revolution speed is superior to the original (upper-lower-identical) one by 5.9% in thrust-to-power ratio. The overall efficiency can be additionally lifted by 5.3% when the dual propellers share similar torques. By excluding the integral propeller CFD simulation and empirical parameters estimation, the framework enables the swift obtaining of an optimized CRP scheme while maintaining robustness as well. © 2023 by the authors.","blade element momentum theory; blade shape optimization; CFD actuator disc; contra-rotating propellers; eVTOL; hovering efficiency"
